Время	Канал A	A * B
(mс)	(В)	(?)

2.01252387	1.03775100	0.29327000
2.01316387	1.03775100	0.33555990
2.01380387	1.05581800	0.35724470
2.01444387	1.03775100	0.40064840
2.01508387	1.05581800	0.42855260
2.01572387	1.05581800	0.46424130
2.01636387	1.07382400	0.48436110
2.01700387	1.05581800	0.49262150
2.01764387	1.07382400	0.51153060
2.01828387	1.07382400	0.52100160
2.01892387	1.07382400	0.52100160
2.01956387	1.07382400	0.51153060
2.02020387	1.07382400	0.51047820
2.02084387	1.09183000	0.50088170
2.02148387	1.09183000	0.47371230
2.02212387	1.07382400	0.45279950
2.02276387	1.09183000	0.43095860
2.02340387	1.10989700	0.39183600
