Частота	A * B
(kГц)	(?)

17.28534698	0.02344125
17.30918884	0.17752950
17.33303070	0.18346570
17.35687256	0.04790379
17.38071442	0.07016712
17.40455627	0.14001330
17.42839813	0.09346186
17.45223999	0.01485555
17.47608185	0.08426122
17.49992371	0.10385970
17.52376556	0.04982286
17.54760742	0.04560885
17.57144928	0.08041130
17.59529114	0.07700898
17.61913300	0.05729137
17.64297485	0.06116621
17.66681671	0.06799728
17.69065857	0.09046061
17.71450043	0.08926114
17.73834229	0.05642425
17.76218414	0.09149812
17.78602600	0.15931200
17.80986786	0.11809400
17.83370972	0.05407288
17.85755157	0.25103560
17.88139343	0.31642400
17.90523529	0.10660060
17.92907715	1.52742700
17.95291901	3.82521500
17.97676086	3.27382900
18.00060272	0.92573130
18.02444458	0.25552550
18.04828644	0.37065290
18.07212830	0.20836580
18.09597015	0.06207995
18.11981201	0.13614850
18.14365387	0.14143940
18.16749573	0.07495920
18.19133759	0.06527311
18.21517944	0.07881614
18.23902130	0.07817728
18.26286316	0.07004568
18.28670502	0.05052661
18.31054688	0.04535698
18.33438873	0.08134148
18.35823059	0.07192215
18.38207245	0.02036846
18.40591431	0.06038232
18.42975616	0.10092090
18.45359802	0.05874360
18.47743988	0.01739735
18.50128174	0.10231740
18.52512360	0.11126900
18.54896545	0.03538328
18.57280731	0.06904466
18.59664917	0.15692370
18.62049103	0.10768110
18.64433289	0.02615995
18.66817474	0.19757240
18.69201660	0.26578160
18.71585846	0.12740520
18.73970032	0.20512500
18.76354218	0.43563750
18.78738403	0.38045370
18.81122589	0.13436590
18.83506775	0.04713991
18.85890961	0.01939309
18.88275146	0.05408692
18.90659332	0.05739735
18.93043518	0.03298286
18.95427704	0.03372329
18.97811890	0.05594096
19.00196075	0.04623823
19.02580261	0.05084710
19.04964447	0.04469587
19.07348633	0.05206023
19.09732819	0.04871377
19.12117004	0.05752325
19.14501190	0.04318295
19.16885376	0.04152150
19.19269562	0.06096546
19.21653748	0.04905633
19.24037933	0.02956831
19.26422119	0.04458653
