Время	A * B
(mс)	(?)

0.35278835	-0.01996611
0.35310835	-0.01922567
0.35342835	-0.01848609
0.35374835	-0.01799190
0.35406835	-0.01725232
0.35438835	-0.01651188
0.35470835	-0.01577145
0.35502835	-0.01478477
0.35534835	-0.01379724
0.35566835	-0.01281056
0.35598835	-0.00431264
0.35630835	-0.01108259
0.35662835	-0.00984882
0.35694835	-0.00886214
0.35726835	-0.00272560
0.35758835	-0.00639459
0.35790835	-0.00540706
0.35822835	-0.00417329
0.35854835	-0.00293951
0.35886835	-0.00170574
0.35918835	-0.00071906
0.35950835	0.00051471
0.35982835	0.00174763
0.36014835	0.00298141
0.36046835	0.00421518
0.36078835	0.00544896
0.36110835	0.00668358
0.36142835	0.00282886
0.36174835	0.00915113
0.36206835	0.01013781
0.36238835	0.01137158
0.36270835	0.01260536
0.36302835	0.01359289
0.36334835	0.01457957
0.36366835	0.01556624
0.36398835	0.00591464
0.36430835	0.01754045
0.36462835	0.01828089
0.36494835	0.01926842
0.36526835	0.02000800
0.36558835	0.02099553
0.36590835	0.02173597
0.36622835	0.02222931
0.36654835	0.02296975
0.36686835	0.00838332
0.36718835	0.02395642
0.36750835	0.02444976
0.36782835	0.02469686
0.36814835	0.02519020
0.36846835	0.02519020
0.36878835	0.02543729
0.36910835	0.02568353
0.36942835	0.02593063
0.36974835	0.02593063
0.37006835	0.02593063
0.37038835	0.02593063
0.37070835	0.02568353
0.37102835	0.02543729
0.37134835	0.02519020
0.37166835	0.02494395
0.37198835	0.02469686
0.37230835	0.02395642
0.37262835	0.02346308
0.37294835	0.02296975
0.37326835	0.02247641
0.37358835	0.02173597
0.37390835	0.02099553
0.37422835	0.02000800
0.37454835	0.01951467
0.37486835	0.01852799
0.37518835	0.01754045
0.37550835	0.01680087
0.37582835	0.01581334
0.37614835	0.01482666
0.37646835	0.01383913
0.37678835	0.00450388
0.37710835	0.01161868
0.37742835	0.01038491
0.37774835	0.00939737
0.37806835	0.00291684
0.37838835	0.00692983
0.37870835	0.00569605
0.37902835	0.00470938
0.37934835	0.00322850
0.37966835	0.00224183
0.37998835	0.00100805
0.38030835	-0.00008065
0.38062835	-0.00145950
0.38094835	-0.00269327
0.38126835	-0.00392704
0.38158835	-0.00516082
0.38190835	-0.00614750
0.38222835	-0.00738127
0.38254835	-0.00836880
0.38286835	-0.00960258
0.38318835	-0.01058925
0.38350835	-0.01182303
0.38382835	-0.01281056
0.38414835	-0.01355014
0.38446835	-0.01453767
0.38478835	-0.01552435
0.38510835	-0.01601854
0.38542835	-0.01725232
0.38574835	-0.01774566
0.38606835	-0.01848609
0.38638835	-0.01897943
0.38670835	-0.01996611
0.38702835	-0.00722215
0.38734835	-0.02095364
0.38766835	-0.02119988
0.38798835	-0.02144698
0.38830835	-0.02169407
0.38862835	-0.02218741
0.38894835	-0.02243366
0.38926835	-0.02243366
0.38958835	-0.02243366
0.38990835	-0.02268075
0.39022835	-0.02243366
0.39054835	-0.02243366
0.39086835	-0.02218741
0.39118835	-0.00783924
0.39150835	-0.02169407
0.39182835	-0.02144698
0.39214835	-0.02095364
0.39246835	-0.02046030
0.39278835	-0.01996611
0.39310835	-0.01922567
0.39342835	-0.01848609
0.39374835	-0.01799190
0.39406835	-0.01725232
0.39438835	-0.01651188
0.39470835	-0.01577145
0.39502835	-0.01478477
0.39534835	-0.01379724
0.39566835	-0.01305680
0.39598835	-0.01182303
0.39630835	-0.01083635
0.39662835	-0.00984882
0.39694835	-0.00861504
0.39726835	-0.00762837
0.39758835	-0.00664083
0.39790835	-0.00540706
0.39822835	-0.00417329
0.39854835	-0.00293951
0.39886835	-0.00170574
0.39918835	-0.00047196
0.39950835	0.00076181
0.39982835	0.00199473
0.40014835	0.00106525
0.40046835	0.00421518
0.40078835	0.00544896
0.40110835	0.00668358
0.40142835	0.00791736
0.40174835	0.00915113
0.40206835	0.01013781
0.40238835	0.01137158
0.40270835	0.01260536
0.40302835	0.01359289
0.40334835	0.01457957
0.40366835	0.01556624
0.40398835	0.01655378
0.40430835	0.01754045
0.40462835	0.01828089
0.40494835	0.00688458
0.40526835	0.02000800
0.40558835	0.02074844
0.40590835	0.02148887
0.40622835	0.02222931
0.40654835	0.02296975
0.40686835	0.02346308
0.40718835	0.02395642
0.40750835	0.02444976
0.40782835	0.02494395
0.40814835	0.02519020
0.40846835	0.02543729
0.40878835	0.00917669
0.40910835	0.02593063
0.40942835	0.02568353
0.40974835	0.02593063
0.41006835	0.02593063
0.41038835	0.02568353
0.41070835	0.02568353
0.41102835	0.02543729
0.41134835	0.02519020
0.41166835	0.02469686
0.41198835	0.02444976
0.41230835	0.02395642
0.41262835	0.02346308
0.41294835	0.02296975
0.41326835	0.02222931
0.41358835	0.02173597
0.41390835	0.02099553
0.41422835	0.02050220
0.41454835	0.01951467
0.41486835	0.01852799
0.41518835	0.01778755
0.41550835	0.00600293
0.41582835	0.01581334
0.41614835	0.01457957
0.41646835	0.01383913
0.41678835	0.01260536
0.41710835	0.01161868
0.41742835	0.01038491
0.41774835	0.00915113
0.41806835	0.00816360
0.41838835	0.00692983
0.41870835	0.00569605
0.41902835	0.00446228
0.41934835	0.00347560
0.41966835	0.00224183
0.41998835	0.00100805
0.42030835	-0.00022572
0.42062835	-0.00145950
0.42094835	-0.00269327
0.42126835	-0.00392704
0.42158835	-0.00516082
0.42190835	-0.00639459
0.42222835	-0.00738127
0.42254835	-0.00836880
0.42286835	-0.00960258
0.42318835	-0.01083635
0.42350835	-0.01182303
0.42382835	-0.01281056
0.42414835	-0.01355014
0.42446835	-0.01453767
0.42478835	-0.01552435
0.42510835	-0.01626479
0.42542835	-0.01700522
0.42574835	-0.01799190
0.42606835	-0.01848609
0.42638835	-0.01922567
0.42670835	-0.01971987
0.42702835	-0.02046030
0.42734835	-0.02070654
0.42766835	-0.02119988
0.42798835	-0.02144698
0.42830835	-0.02169407
0.42862835	-0.02194032
0.42894835	-0.00792753
0.42926835	-0.02243366
0.42958835	-0.02243366
0.42990835	-0.02243366
0.43022835	-0.02268075
0.43054835	-0.02243366
0.43086835	-0.00792753
0.43118835	-0.02194032
0.43150835	-0.02169407
0.43182835	-0.02119988
0.43214835	-0.02095364
0.43246835	-0.02046030
0.43278835	-0.01971987
0.43310835	-0.01922567
0.43342835	-0.01848609
0.43374835	-0.01799190
0.43406835	-0.01725232
0.43438835	-0.01651188
0.43470835	-0.01552435
0.43502835	-0.01478477
0.43534835	-0.01379724
0.43566835	-0.00457719
0.43598835	-0.01182303
0.43630835	-0.01083635
0.43662835	-0.00984882
0.43694835	-0.00861504
0.43726835	-0.00762837
0.43758835	-0.00237276
0.43790835	-0.00540706
0.43822835	-0.00417329
0.43854835	-0.00293951
0.43886835	-0.00170574
0.43918835	-0.00071906
0.43950835	0.00027219
0.43982835	0.00199473
0.44014835	0.00273517
0.44046835	0.00421518
0.44078835	0.00544896
0.44110835	0.00668358
0.44142835	0.00282886
0.44174835	0.00915113
0.44206835	0.01013781
0.44238835	0.01137158
0.44270835	0.01260536
0.44302835	0.01359289
0.44334835	0.01457957
0.44366835	0.01556624
0.44398835	0.01655378
0.44430835	0.01754045
0.44462835	0.01852799
0.44494835	0.01951467
0.44526835	0.00714883
0.44558835	0.02074844
0.44590835	0.02148887
0.44622835	0.02222931
0.44654835	0.02296975
0.44686835	0.02346308
0.44718835	0.02395642
0.44750835	0.02444976
0.44782835	0.02494395
0.44814835	0.02494395
0.44846835	0.02543729
0.44878835	0.02568353
0.44910835	0.02568353
0.44942835	0.02593063
0.44974835	0.02593063
0.45006835	0.02568353
0.45038835	0.02568353
0.45070835	0.02568353
0.45102835	0.02543729
0.45134835	0.02519020
0.45166835	0.02494395
0.45198835	0.02444976
0.45230835	0.02395642
0.45262835	0.02371018
0.45294835	0.02296975
0.45326835	0.02222931
0.45358835	0.02173597
0.45390835	0.02099553
0.45422835	0.00723712
0.45454835	0.01951467
0.45486835	0.00662002
0.45518835	0.01754045
0.45550835	0.01680087
0.45582835	0.01581334
0.45614835	0.01482666
0.45646835	0.01383913
0.45678835	0.00450388
0.45710835	0.01161868
0.45742835	0.01038491
0.45774835	0.00915113
0.45806835	0.00816360
0.45838835	0.00692983
0.45870835	0.00569605
0.45902835	0.00159437
0.45934835	0.00322850
0.45966835	0.00199473
0.45998835	0.00100805
0.46030835	-0.00022572
0.46062835	-0.00145950
0.46094835	-0.00269327
0.46126835	-0.00392704
0.46158835	-0.00516082
0.46190835	-0.00614750
0.46222835	-0.00738127
0.46254835	-0.00861504
0.46286835	-0.00960258
0.46318835	-0.01058925
0.46350835	-0.01182303
0.46382835	-0.01281056
0.46414835	-0.01379724
0.46446835	-0.01453767
0.46478835	-0.01552435
0.46510835	-0.01626479
0.46542835	-0.01725232
0.46574835	-0.00634050
0.46606835	-0.01848609
0.46638835	-0.01922567
0.46670835	-0.01971987
0.46702835	-0.02021320
0.46734835	-0.02070654
0.46766835	-0.02119988
0.46798835	-0.02144698
0.46830835	-0.00783924
0.46862835	-0.02218741
0.46894835	-0.02243366
0.46926835	-0.02243366
0.46958835	-0.02243366
0.46990835	-0.02243366
0.47022835	-0.02243366
0.47054835	-0.02218741
0.47086835	-0.02243366
0.47118835	-0.02194032
0.47150835	-0.02169407
0.47182835	-0.02144698
0.47214835	-0.02095364
0.47246835	-0.02046030
0.47278835	-0.01996611
0.47310835	-0.01922567
0.47342835	-0.01848609
0.47374835	-0.01799190
0.47406835	-0.01725232
0.47438835	-0.01651188
0.47470835	-0.01552435
0.47502835	-0.01478477
0.47534835	-0.01379724
0.47566835	-0.01305680
0.47598835	-0.00431264
0.47630835	-0.01083635
0.47662835	-0.00984882
0.47694835	-0.00861504
0.47726835	-0.00762837
0.47758835	-0.00664083
0.47790835	-0.00540706
0.47822835	-0.00417329
0.47854835	-0.00293951
0.47886835	-0.00170574
0.47918835	-0.00071906
0.47950835	0.00051471
0.47982835	0.00199473
0.48014835	0.00298141
0.48046835	0.00421518
0.48078835	0.00569605
0.48110835	0.00668358
0.48142835	0.00791736
0.48174835	0.00915113
0.48206835	0.01013781
0.48238835	0.01137158
0.48270835	0.00450388
0.48302835	0.01359289
0.48334835	0.01457957
0.48366835	0.01556624
0.48398835	0.01655378
0.48430835	0.00626718
0.48462835	0.01828089
0.48494835	0.01902133
0.48526835	0.02000800
0.48558835	0.02074844
0.48590835	0.02148887
0.48622835	0.02222931
0.48654835	0.02272265
0.48686835	0.00838332
0.48718835	0.02395642
0.48750835	0.02444976
0.48782835	0.00882415
0.48814835	0.02494395
0.48846835	0.00908871
0.48878835	0.02543729
0.48910835	0.02568353
0.48942835	0.02593063
0.48974835	0.00926498
0.49006835	0.02593063
0.49038835	0.00926498
0.49070835	0.02568353
0.49102835	0.02543729
0.49134835	0.02494395
0.49166835	0.02469686
0.49198835	0.02444976
0.49230835	0.02420352
0.49262835	0.02371018
0.49294835	0.02296975
0.49326835	0.02247641
0.49358835	0.02173597
0.49390835	0.02099553
0.49422835	0.02000800
0.49454835	0.01951467
0.49486835	0.01852799
0.49518835	0.01754045
0.49550835	0.01655378
0.49582835	0.01581334
0.49614835	0.01482666
0.49646835	0.01383913
0.49678835	0.01260536
0.49710835	0.01161868
0.49742835	0.01038491
0.49774835	0.00335767
0.49806835	0.00816360
0.49838835	0.00247602
0.49870835	0.00569605
0.49902835	0.00470938
0.49934835	0.00322850
0.49966835	0.00224183
0.49998835	0.00076181
0.50030835	-0.00047196
0.50062835	-0.00145950
0.50094835	-0.00096230
0.50126835	-0.00367995
0.50158835	-0.00516082
0.50190835	-0.00614750
0.50222835	-0.00738127
0.50254835	-0.00861504
0.50286835	-0.00960258
0.50318835	-0.01058925
0.50350835	-0.01182303
0.50382835	-0.01281056
0.50414835	-0.01379724
0.50446835	-0.01453767
0.50478835	-0.01552435
0.50510835	-0.01626479
0.50542835	-0.01725232
0.50574835	-0.01799190
0.50606835	-0.01848609
0.50638835	-0.00686930
0.50670835	-0.01971987
0.50702835	-0.00722215
0.50734835	-0.02095364
0.50766835	-0.02119988
0.50798835	-0.00766297
0.50830835	-0.02169407
0.50862835	-0.02218741
0.50894835	-0.02243366
0.50926835	-0.02243366
0.50958835	-0.02243366
0.50990835	-0.02243366
0.51022835	-0.02243366
0.51054835	-0.02218741
0.51086835	-0.02218741
0.51118835	-0.02194032
0.51150835	-0.02169407
0.51182835	-0.02144698
0.51214835	-0.02095364
0.51246835	-0.02046030
0.51278835	-0.01971987
0.51310835	-0.01922567
0.51342835	-0.01873233
0.51374835	-0.01799190
0.51406835	-0.01725232
0.51438835	-0.01651188
0.51470835	-0.01552435
0.51502835	-0.01478477
0.51534835	-0.01379724
0.51566835	-0.01281056
0.51598835	-0.01182303
0.51630835	-0.01108259
0.51662835	-0.00984882
0.51694835	-0.00861504
0.51726835	-0.00762837
0.51758835	-0.00664083
0.51790835	-0.00540706
0.51822835	-0.00417329
0.51854835	-0.00293951
0.51886835	-0.00195284
0.51918835	-0.00047196
0.51950835	0.00076181
0.51982835	0.00199473
0.52014835	0.00298141
0.52046835	0.00421518
0.52078835	0.00194690
0.52110835	0.00668358
0.52142835	0.00791736
0.52174835	0.00890404
0.52206835	0.01038491
0.52238835	0.01137158
0.52270835	0.01235912
0.52302835	0.01334579
0.52334835	0.01457957
0.52366835	0.01581334
0.52398835	0.01655378
0.52430835	0.01729421
0.52462835	0.01828089
0.52494835	0.01926842
0.52526835	0.02000800
0.52558835	0.02099553
0.52590835	0.02173597
0.52622835	0.02222931
0.52654835	0.02296975
0.52686835	0.02346308
0.52718835	0.02395642
0.52750835	0.02444976
0.52782835	0.02469686
0.52814835	0.00900042
0.52846835	0.02543729
0.52878835	0.02568353
0.52910835	0.02593063
0.52942835	0.02593063
0.52974835	0.02568353
0.53006835	0.02593063
0.53038835	0.02568353
0.53070835	0.02568353
0.53102835	0.02543729
0.53134835	0.00900042
0.53166835	0.02494395
0.53198835	0.02444976
0.53230835	0.02395642
0.53262835	0.02346308
0.53294835	0.02296975
0.53326835	0.00803079
0.53358835	0.02173597
0.53390835	0.00750167
0.53422835	0.00723712
0.53454835	0.01951467
0.53486835	0.01852799
0.53518835	0.01778755
0.53550835	0.01680087
0.53582835	0.00565008
0.53614835	0.01457957
0.53646835	0.01359289
0.53678835	0.01260536
0.53710835	0.01161868
0.53742835	0.01038491
0.53774835	0.00915113
0.53806835	0.00816360
0.53838835	0.00692983
0.53870835	0.00569605
0.53902835	0.00446228
0.53934835	0.00322850
0.53966835	0.00199473
0.53998835	0.00100805
0.54030835	-0.00022572
0.54062835	-0.00145950
0.54094835	-0.00269327
0.54126835	-0.00392704
0.54158835	-0.00516082
0.54190835	-0.00639459
0.54222835	-0.00738127
0.54254835	-0.00861504
0.54286835	-0.00960258
0.54318835	-0.00387181
0.54350835	-0.01182303
0.54382835	-0.01281056
0.54414835	-0.00484144
0.54446835	-0.01453767
0.54478835	-0.01552435
0.54510835	-0.01626479
0.54542835	-0.01700522
0.54574835	-0.01774566
0.54606835	-0.01848609
0.54638835	-0.01897943
0.54670835	-0.01971987
0.54702835	-0.02021320
0.54734835	-0.00739842
0.54766835	-0.02119988
0.54798835	-0.00775126
0.54830835	-0.02169407
0.54862835	-0.02194032
0.54894835	-0.02243366
0.54926835	-0.02243366
0.54958835	-0.02268075
0.54990835	-0.02243366
0.55022835	-0.02243366
0.55054835	-0.02243366
0.55086835	-0.02218741
0.55118835	-0.02169407
0.55150835	-0.02169407
0.55182835	-0.02119988
0.55214835	-0.02095364
0.55246835	-0.02021320
0.55278835	-0.01996611
0.55310835	-0.00686930
0.55342835	-0.01873233
0.55374835	-0.01799190
0.55406835	-0.00616423
0.55438835	-0.01651188
0.55470835	-0.01552435
0.55502835	-0.01478477
0.55534835	-0.01379724
0.55566835	-0.01281056
0.55598835	-0.01182303
0.55630835	-0.01083635
0.55662835	-0.00984882
0.55694835	-0.00861504
0.55726835	-0.00762837
0.55758835	-0.00664083
0.55790835	-0.00540706
0.55822835	-0.00417329
0.55854835	-0.00293951
0.55886835	-0.00170574
0.55918835	-0.00047196
0.55950835	0.00076181
0.55982835	0.00199473
0.56014835	0.00298141
0.56046835	0.00421518
0.56078835	0.00544896
0.56110835	0.00668358
0.56142835	0.00791736
0.56174835	0.00915113
0.56206835	0.01013781
0.56238835	0.01137158
0.56270835	0.01235912
0.56302835	0.01359289
0.56334835	0.00520926
0.56366835	0.01556624
0.56398835	0.01655378
0.56430835	0.01729421
0.56462835	0.01828089
0.56494835	0.01926842
0.56526835	0.02000800
0.56558835	0.02074844
0.56590835	0.02148887
0.56622835	0.02222931
0.56654835	0.02272265
0.56686835	0.02346308
0.56718835	0.00855959
0.56750835	0.02444976
0.56782835	0.02469686
0.56814835	0.02494395
0.56846835	0.02543729
0.56878835	0.02543729
0.56910835	0.02568353
0.56942835	0.02568353
0.56974835	0.02593063
0.57006835	0.02593063
0.57038835	0.02568353
0.57070835	0.02568353
0.57102835	0.02543729
0.57134835	0.02519020
0.57166835	0.02469686
0.57198835	0.02444976
0.57230835	0.02395642
0.57262835	0.02346308
0.57294835	0.02296975
0.57326835	0.02247641
0.57358835	0.02173597
0.57390835	0.02099553
0.57422835	0.00723712
0.57454835	0.01926842
0.57486835	0.01852799
0.57518835	0.01754045
0.57550835	0.01655378
0.57582835	0.01581334
0.57614835	0.01482666
0.57646835	0.01359289
0.57678835	0.01285245
0.57710835	0.01161868
0.57742835	0.01038491
0.57774835	0.00939737
0.57806835	0.00816360
0.57838835	0.00238803
0.57870835	0.00594315
0.57902835	0.00446228
0.57934835	0.00115354
0.57966835	0.00199473
0.57998835	0.00100805
0.58030835	-0.00022572
0.58062835	-0.00145950
0.58094835	-0.00293951
0.58126835	-0.00131484
0.58158835	-0.00516082
0.58190835	-0.00614750
0.58222835	-0.00738127
0.58254835	-0.00861504
0.58286835	-0.00984882
0.58318835	-0.01058925
0.58350835	-0.01182303
0.58382835	-0.01281056
0.58414835	-0.01379724
0.58446835	-0.01453767
0.58478835	-0.01552435
0.58510835	-0.01626479
0.58542835	-0.01700522
0.58574835	-0.01774566
0.58606835	-0.01848609
0.58638835	-0.01897943
0.58670835	-0.01971987
0.58702835	-0.02021320
0.58734835	-0.02070654
0.58766835	-0.02119988
0.58798835	-0.02169407
0.58830835	-0.02169407
0.58862835	-0.02218741
0.58894835	-0.02243366
0.58926835	-0.00801551
0.58958835	-0.02243366
0.58990835	-0.02243366
0.59022835	-0.02243366
0.59054835	-0.02243366
0.59086835	-0.02218741
0.59118835	-0.02194032
0.59150835	-0.00766297
0.59182835	-0.02144698
0.59214835	-0.02095364
0.59246835	-0.02046030
0.59278835	-0.01971987
0.59310835	-0.01922567
0.59342835	-0.01873233
0.59374835	-0.01799190
0.59406835	-0.01725232
0.59438835	-0.01651188
0.59470835	-0.01552435
0.59502835	-0.01478477
0.59534835	-0.01379724
0.59566835	-0.01305680
0.59598835	-0.01182303
0.59630835	-0.00387181
0.59662835	-0.00984882
0.59694835	-0.00861504
0.59726835	-0.00272560
0.59758835	-0.00664083
0.59790835	-0.00516082
0.59822835	-0.00417329
0.59854835	-0.00318661
0.59886835	-0.00195284
0.59918835	-0.00047196
0.59950835	0.00051471
0.59982835	0.00174763
0.60014835	0.00322850
0.60046835	0.00446228
0.60078835	0.00544896
0.60110835	0.00668358
0.60142835	0.00791736
0.60174835	0.00915113
0.60206835	0.01013781
0.60238835	0.01137158
0.60270835	0.01235912
0.60302835	0.01359289
0.60334835	0.01457957
0.60366835	0.01556624
0.60398835	0.01655378
0.60430835	0.01754045
0.60462835	0.01852799
0.60494835	0.01951467
0.60526835	0.02000800
0.60558835	0.02099553
0.60590835	0.02148887
0.60622835	0.02222931
0.60654835	0.02296975
0.60686835	0.02346308
0.60718835	0.02371018
0.60750835	0.02444976
0.60782835	0.02469686
0.60814835	0.02519020
0.60846835	0.02543729
0.60878835	0.00917669
0.60910835	0.02593063
0.60942835	0.02568353
0.60974835	0.02593063
0.61006835	0.02593063
0.61038835	0.02568353
0.61070835	0.02568353
0.61102835	0.02543729
0.61134835	0.02519020
0.61166835	0.02494395
0.61198835	0.02444976
0.61230835	0.02420352
0.61262835	0.02346308
0.61294835	0.00820706
0.61326835	0.00794250
0.61358835	0.02173597
0.61390835	0.02099553
0.61422835	0.02025510
0.61454835	0.01951467
0.61486835	0.01852799
0.61518835	0.01754045
0.61550835	0.01680087
0.61582835	0.01581334
0.61614835	0.01482666
0.61646835	0.01359289
0.61678835	0.01260536
0.61710835	0.01161868
0.61742835	0.01063115
0.61774835	0.00915113
0.61806835	0.00816360
0.61838835	0.00692983
0.61870835	0.00594315
0.61902835	0.00446228
0.61934835	0.00322850
0.61966835	0.00199473
0.61998835	0.00100805
0.62030835	-0.00022572
0.62062835	-0.00145950
0.62094835	-0.00269327
0.62126835	-0.00392704
0.62158835	-0.00516082
0.62190835	-0.00639459
0.62222835	-0.00738127
0.62254835	-0.00861504
0.62286835	-0.00960258
0.62318835	-0.00378352
0.62350835	-0.01182303
0.62382835	-0.01281056
0.62414835	-0.01355014
0.62446835	-0.01478477
0.62478835	-0.01552435
0.62510835	-0.01626479
0.62542835	-0.01725232
0.62574835	-0.01774566
0.62606835	-0.01848609
0.62638835	-0.01922567
0.62670835	-0.01971987
0.62702835	-0.02021320
0.62734835	-0.02095364
0.62766835	-0.02119988
0.62798835	-0.02169407
0.62830835	-0.02194032
0.62862835	-0.02218741
0.62894835	-0.02243366
0.62926835	-0.02243366
0.62958835	-0.02243366
0.62990835	-0.02243366
0.63022835	-0.02268075
0.63054835	-0.02243366
0.63086835	-0.02218741
0.63118835	-0.00783924
0.63150835	-0.02169407
0.63182835	-0.02119988
0.63214835	-0.02095364
0.63246835	-0.02046030
0.63278835	-0.01971987
0.63310835	-0.01922567
0.63342835	-0.01873233
0.63374835	-0.01799190
0.63406835	-0.01725232
0.63438835	-0.01651188
0.63470835	-0.01577145
0.63502835	-0.01478477
0.63534835	-0.01379724
0.63566835	-0.01305680
0.63598835	-0.01182303
0.63630835	-0.00387181
0.63662835	-0.00351897
0.63694835	-0.00886214
0.63726835	-0.00762837
0.63758835	-0.00664083
0.63790835	-0.00540706
0.63822835	-0.00417329
0.63854835	-0.00318661
0.63886835	-0.00195284
0.63918835	-0.00047196
0.63950835	0.00076181
0.63982835	0.00199473
0.64014835	0.00298141
0.64046835	0.00421518
0.64078835	0.00544896
0.64110835	0.00668358
0.64142835	0.00791736
0.64174835	0.00915113
0.64206835	0.01013781
0.64238835	0.00406305
0.64270835	0.01260536
0.64302835	0.01334579
0.64334835	0.01457957
0.64366835	0.01556624
0.64398835	0.01655378
0.64430835	0.01729421
0.64462835	0.01828089
0.64494835	0.01926842
0.64526835	0.02000800
0.64558835	0.02074844
0.64590835	0.00776623
0.64622835	0.02222931
0.64654835	0.02296975
0.64686835	0.02346308
0.64718835	0.02395642
0.64750835	0.02444976
0.64782835	0.02469686
0.64814835	0.02494395
0.64846835	0.00908871
0.64878835	0.00908871
0.64910835	0.02568353
0.64942835	0.02593063
0.64974835	0.02593063
0.65006835	0.02593063
0.65038835	0.02568353
0.65070835	0.02568353
0.65102835	0.02543729
0.65134835	0.00891244
0.65166835	0.02469686
0.65198835	0.02444976
0.65230835	0.02395642
0.65262835	0.02371018
0.65294835	0.02296975
0.65326835	0.02247641
0.65358835	0.02173597
0.65390835	0.02099553
0.65422835	0.02025510
0.65454835	0.00697256
0.65486835	0.01852799
0.65518835	0.01778755
0.65550835	0.01655378
0.65582835	0.01581334
0.65614835	0.01482666
0.65646835	0.00494470
0.65678835	0.01260536
0.65710835	0.01161868
0.65742835	0.01038491
0.65774835	0.00915113
0.65806835	0.00816360
0.65838835	0.00692983
0.65870835	0.00569605
0.65902835	0.00470938
0.65934835	0.00322850
0.65966835	0.00199473
0.65998835	0.00076181
0.66030835	-0.00022572
0.66062835	-0.00060946
0.66094835	-0.00269327
0.66126835	-0.00140313
0.66158835	-0.00516082
0.66190835	-0.00614750
0.66222835	-0.00762837
0.66254835	-0.00861504
0.66286835	-0.00343099
0.66318835	-0.01058925
0.66350835	-0.01182303
0.66382835	-0.01281056
0.66414835	-0.01379724
0.66446835	-0.01453767
0.66478835	-0.01552435
0.66510835	-0.01651188
0.66542835	-0.01700522
0.66574835	-0.01774566
0.66606835	-0.01848609
0.66638835	-0.01922567
0.66670835	-0.01971987
0.66702835	-0.02021320
0.66734835	-0.02070654
0.66766835	-0.02119988
0.66798835	-0.02169407
0.66830835	-0.02194032
0.66862835	-0.02218741
0.66894835	-0.02243366
0.66926835	-0.02243366
0.66958835	-0.02243366
0.66990835	-0.02243366
0.67022835	-0.02243366
0.67054835	-0.02243366
0.67086835	-0.02218741
0.67118835	-0.02194032
0.67150835	-0.02144698
0.67182835	-0.02119988
0.67214835	-0.02070654
0.67246835	-0.02046030
0.67278835	-0.01971987
0.67310835	-0.01922567
0.67342835	-0.01848609
0.67374835	-0.01799190
0.67406835	-0.01725232
0.67438835	-0.01651188
0.67470835	-0.00554683
0.67502835	-0.01478477
0.67534835	-0.00492973
0.67566835	-0.01281056
0.67598835	-0.01182303
0.67630835	-0.01083635
0.67662835	-0.00984882
0.67694835	-0.00861504
0.67726835	-0.00762837
0.67758835	-0.00664083
0.67790835	-0.00540706
0.67822835	-0.00417329
0.67854835	-0.00293951
0.67886835	-0.00170574
0.67918835	-0.00016863
0.67950835	0.00076181
0.67982835	0.00199473
0.68014835	0.00298141
0.68046835	0.00421518
0.68078835	0.00544896
0.68110835	0.00668358
0.68142835	0.00791736
0.68174835	0.00890404
0.68206835	0.00362222
0.68238835	0.01161868
0.68270835	0.01260536
0.68302835	0.01359289
0.68334835	0.01457957
0.68366835	0.01581334
0.68398835	0.01655378
0.68430835	0.01754045
0.68462835	0.01852799
0.68494835	0.01926842
0.68526835	0.02000800
0.68558835	0.02099553
0.68590835	0.02173597
0.68622835	0.02222931
0.68654835	0.02272265
0.68686835	0.02346308
0.68718835	0.02395642
0.68750835	0.00873586
0.68782835	0.02469686
0.68814835	0.00891244
0.68846835	0.02543729
0.68878835	0.00917669
0.68910835	0.02568353
0.68942835	0.02568353
0.68974835	0.02568353
0.69006835	0.02593063
0.69038835	0.02568353
0.69070835	0.02568353
0.69102835	0.02543729
0.69134835	0.02519020
0.69166835	0.02469686
0.69198835	0.02444976
0.69230835	0.02395642
0.69262835	0.02346308
0.69294835	0.02296975
0.69326835	0.02222931
0.69358835	0.02173597
0.69390835	0.02099553
0.69422835	0.02025510
0.69454835	0.01951467
0.69486835	0.00662002
0.69518835	0.01778755
0.69550835	0.01680087
0.69582835	0.01581334
0.69614835	0.01482666
0.69646835	0.01383913
0.69678835	0.01285245
0.69710835	0.01161868
0.69742835	0.01038491
0.69774835	0.00915113
0.69806835	0.00816360
0.69838835	0.00692983
0.69870835	0.00569605
0.69902835	0.00446228
0.69934835	0.00347560
0.69966835	0.00224183
0.69998835	0.00027219
0.70030835	-0.00047196
0.70062835	-0.00170574
0.70094835	-0.00293951
0.70126835	-0.00392704
0.70158835	-0.00516082
0.70190835	-0.00614750
0.70222835	-0.00263732
0.70254835	-0.00861504
0.70286835	-0.00343099
0.70318835	-0.01083635
0.70350835	-0.01182303
0.70382835	-0.01281056
0.70414835	-0.01379724
0.70446835	-0.01453767
0.70478835	-0.01552435
0.70510835	-0.01626479
0.70542835	-0.01700522
0.70574835	-0.01774566
0.70606835	-0.01848609
0.70638835	-0.01922567
0.70670835	-0.01971987
0.70702835	-0.02046030
0.70734835	-0.02070654
0.70766835	-0.02119988
0.70798835	-0.02169407
0.70830835	-0.02194032
0.70862835	-0.02218741
0.70894835	-0.02243366
0.70926835	-0.02243366
0.70958835	-0.02243366
0.70990835	-0.02243366
0.71022835	-0.02268075
0.71054835	-0.02218741
0.71086835	-0.02194032
