Время	Канал A	A * B
(mс)	(В)	(?)

-2.13331811	0.92959380	0.07582649
-2.13267811	0.94759970	0.03409589
-2.13203811	0.94759970	-0.01596347
-2.13139811	0.94759970	-0.05769407
-2.13075811	0.94759970	-0.10778230
-2.13011811	0.94759970	-0.14951290
-2.12947811	0.94759970	-0.19960120
-2.12883811	0.94759970	-0.23297410
-2.12819811	0.94759970	-0.27470470
-2.12755811	0.94759970	-0.30807760
-2.12691811	0.94759970	-0.34147950
-2.12627811	0.94759970	-0.36652360
-2.12563811	0.94759970	-0.39989650
-2.12499811	0.94759970	-0.41658290
-2.12435811	0.94759970	-0.43323550
-2.12371811	0.92959380	-0.44998480
-2.12307811	0.94759970	-0.45831360
-2.12243811	0.94759970	-0.45831360
-2.12179811	0.94759970	-0.46667120
-2.12115811	0.94759970	-0.45831360
-2.12051811	0.94759970	-0.44162710
-2.11987811	0.94759970	-0.43329830
-2.11923811	0.94759970	-0.40825420
-2.11859811	0.94759970	-0.39156770
-2.11795811	0.94759970	-0.36652360
-2.11731811	0.94759970	-0.33312180
-2.11667811	0.94759970	-0.29974890
-2.11603811	0.94759970	-0.26634710
-2.11539811	0.94759970	-0.22461640
-2.11475811	0.94759970	-0.18288580
-2.11411811	0.94759970	-0.14115530
-2.11347811	0.94759970	-0.09942466
-2.11283811	0.94759970	-0.04936530
-2.11219811	0.94759970	-0.00763470
-2.11155811	0.94759970	0.04323079
-2.11091811	0.96560560	0.08415525
-2.11027811	0.94759970	0.13424350
-2.10963811	0.94759970	0.17597410
-2.10899811	0.94759970	0.21770470
-2.10835811	0.94759970	0.25943530
-2.10771811	0.94759970	0.29280820
-2.10707811	0.94759970	0.32621010
-2.10643811	0.94759970	0.35958300
-2.10579811	0.94759970	0.38462710
-2.10515811	0.94759970	0.40967120
-2.10451811	0.94759970	0.43445920
-2.10387811	0.96560560	0.43471540
-2.10323811	0.94759970	0.44304420
-2.10259811	0.94759970	0.45997920
-2.10195811	0.96560560	0.45140180
-2.10131811	0.94759970	0.45140180
-2.10067811	0.94759970	0.45146270
-2.10003811	0.96560560	0.43471540
-2.09939811	0.94759970	0.40967120
-2.09875811	0.94759970	0.40045210
-2.09811811	0.96560560	0.35958300
-2.09747811	0.94759970	0.34089560
